Timestamp;By;Title;Price;Desc
12/31/19, 9:13 AM;Dizay Nas;Laptop DELL vostro v131;Rp1,000,000;Assalamualaikum...
12/31/19, 5:53 AM;Rendy Ef;Laptop Asus X453 Intel N2840 Ram 4GB Windows 10 BU;Rp2,150,000;Laptop Slim Asus X453M Mudah Dibawah kemana mana, bisa buat Kerja, Kuliaj dan Sekolah.
12/30/19, 7:57 PM;Nurul Ifadah;Laptop;Rp1,234;Specification:
12/30/19, 7:19 PM;Yoga Nail;Laptop Asus Core i5 Slim Tipis Muluss Lop;Rp2,880,000;#realpict #muluspol #ori
12/30/19, 5:50 PM;Satrio Jolo;LAPTOP ACER ASPIRE V5-471;Rp1,400,000;LEPTOP MURAH SPEC GAMING ... LANCAR BUAT GAME2 ONLINE ATAU OFFLINE SPEC : -RAM 4GB -PROCESOR CORE I3 -WINDOWS 7...
12/30/19, 6:18 PM;Astracom Raya Wadung Asri;Obral Penutupan Akhir Tahun puluhan unit Laptop CORE i5 2jutaan Laptop HP Elitebook;Rp12,345;Siap diborong puluhan unit Laptop Core i5 Laptop Hp elitebook 8460P & 8470P!! CORE i5 Murah saja bossku ambil banyak ada harga istimewa!! Recommended dipakai Desain Coreldraw, Photoshop siip Atau dipakai kerja Full time, dipakai ketik2 skripsi/tugas, dipakai office, browsing, trading, mantaap ....
12/30/19, 6:56 PM;Herman Efendi;Jual Baterai Laptop Baru Bergaransi Free Ongkir Kota Malang;Rp250,000;Jual baterai laptop Berbagai Merk - Barang New - Free Ongkir Kota Malang - Bisa Bayar di Tempat - Garansi 6 Bulan...
12/30/19, 4:30 PM;Dwi Sutrisno;;;"Ready ... Led 14"" tebel 4ekor @300rb Diborong. Makin asyik"
12/30/19, 4:35 PM;Arna Chriadesma;LAPTOP;Rp4,000,000;Asus Vivobook X555BP AMD A9 (7th Gen) Dual VGA Disrate Garansi Jalan - Processors AMD A9-9420 Radeon R5 Grafic, 5 Computer Core 5 (2 CPU) up to 3,6Ghz - Ram laptop 4 GB DDR4 - Harddrive 1 TB - Graphics ATI Radeon R5 - M420 2GB + ATI Radeon R5 512 DDR4 ...
12/30/19, 2:41 PM;Grock Rock;Laptop HP 14;Contact Seller;°Laptop HP 14-r018TU° Ram 2GB Baterai awet Minus lcd aja gada pecah cuman putih bagian samping Barang masih mulus...
12/30/19, 11:36 AM;Bhayex Uooleeph;Acer Aspire V5-471;Rp2,200,000;"Acer Aspire V5-431 Core i3-2365M @1.40GHz (4CPU) RAM 2GB DDR3 HDD 500GB (100%) Intel HD LED 14""INC. ..."
12/30/19, 10:59 AM;Herman Efendi;Jual Laptop Dell Gaming Core i3 Ram 4 GB;Rp2,000,000;Jual Laptop Dell E6410 Intel Core i3 M380 2,5 Ghz Ram 4 GB Hardisk 320 GB VGA 2GB, 512MB Dedicated Nvidia...
12/30/19, 2:19 PM;Bahrul Ulum R;Dijual PC GAMING i5 GTX1050;Rp4,280,000;BU, Pemakaian pribadi CPU only Intel I5-3330 3.0Ghz + Fan Ori Vga Nvidia GTX1050 RAM 4x2 corsair (8GB)...
12/30/19, 10:09 AM;Ahmad Sugiharto;Jual laptop Toshiba C840 Core i3;Rp1,850,000;Spesifikasi :
12/30/19, 12:57 PM;Arna Chriadesma;LAPTOP;Rp2,300,000;Acer Aspire A750 Sandybridge Mulus Istimewa
12/30/19, 12:51 PM;Jmc Malang;LAPTOP;Rp2,300,000;Acer Aspire A750 Sandybridge Mulus Istimewa
12/30/19, 3:43 PM;Jmc Malang;LAPTOP;Rp4,000,000;Asus Vivobook X555BP AMD A9 (7th Gen) Dual VGA Disrate Garansi Jalan
12/30/19, 10:08 AM;Jmc Malang;LAPTOP;Rp6,500,000;Gaming Like New Asus X507UBR Vivobook i5 (8th gen) Coffelake
12/30/19, 12:14 PM;Christian Hendra Yuwana;GAMING HP 14-AC122TX i3 Broadwell (5th Gen) DUAL VGA;Rp3,800,000;Laptop Gaming HP 14 Broadwell ( 5th Gen ) Kondisi All Normal,Mulus,Dual VGA. Spesifikasi Intel Core i3-5005U @2,0GHz ( 4CPU ) RAM 4 GB DDR3L HDD 500 GB...
12/30/19, 11:55 AM;Christian Hendra Yuwana;ASUS GAMING VIVOBOOK X555BP A9 ( 7th Gen ) LIke New;Rp4,500,000;Asus Vivobook Keluaran Terbaru,Msh Garansi Resmi sampai 2020. Kondisi all Normal,Mulus,Istimewa. Spesifikasi AMD A9-9420 @3,6GHz (2CPU,3GPU) RAM 8 GB DDR4 HDD 1TB...
12/30/19, 12:10 PM;Christian Hendra Yuwana;ASUS GAMING VIVOBOOK X507UB i5 Coffelake ( 8th Gen ) Like New;Rp6,500,000;Asus Gaming Keluaran Terbaru Asus Vivobook X507UB Coffelake ( 8th Gen ) Pembelian 11-2018 Dijepang.Garansi Resmi Msh 2020. Spesifikasi Intel Core i5-8250U @1,80GHZ Turbo 3,40GHz ( 8CPU,6MB ) RAM 8 GB DDR4 SSD 128 GB...
12/30/19, 10:35 AM;Mbahe;Powerbank remax 10.000mAh wireless RPP-91;Rp300,008;Lokasi : Mall Dinoyo City Lt2 Toko : MBAHE IT SHOP WA : 089697075551 . ....
12/31/19, 5:52 AM;Rendy Ef;Laptop Asus X453 Intel N2840 Ram 4GB Windows 10 BU;Rp2,150,000;Laptop Slim Asus X453M Mudah Dibawah kemana mana, bisa buat Kerja, Kuliaj dan Sekolah.
12/30/19, 7:27 PM;Rizkha Junian Prasiwi;;;Nyuwun sewu Lur.. Nyabar cas Laptop yang second untuk Accer E5421. Urgent bgt, Tolong yg punya barange comment.. Wa ku lur di 085707071732
12/30/19, 9:40 PM;Rizky Fanshuri;Laptop Lenovo B490;Rp2,600,000;Monggo di Nego BU Laptop Lenovo B490
12/31/19, 1:29 AM;JD Jolodong;Asus X453S N3050 2GB 500GB Fullset;Rp1,900,000;"Asus X453S Prosesor N3050 Ram 2GB Hardisk 500GB Layar 14""inch..."
12/30/19, 7:55 PM;Nurul Ifadah;Laptop;Rp1,234;Specification:
12/30/19, 10:41 PM;Arif Mahmud;AxiooMyBook 11 Fullset;Rp1,400,000;Jual axioo Mybook11
12/30/19, 11:50 PM;Didik Hermansah;LAPTOP LENOVO AMD A8;Rp3,500,000;Laptop Lenovo G41
12/31/19, 9:31 AM;Jeffi Ferdi;HP G4 AMD A4-3305M Normal Baterai Awet;Rp2,000;Dijual Murah: Laptop merk hp, kondisi hardware dan software normal, baterai normal 3 jam
12/31/19, 8:59 AM;Jeffi Ferdi;Laptop Acer E14 Core i3-4005U Gen 4th Haswell;Rp2,400;Dijual Murah: Laptop merk acer model slim, kondisi mesin normal, fisik mulus, baterai normal 3 jam
12/31/19, 8:32 AM;Jeffi Ferdi;Notebook Acer D257 Intel N570 Quadcore Normal;Rp1,350;Dijual Murah: Notebook merk acer, kondisi hardware dan software normal, baterai awet sampai 3 jam
12/31/19, 9:28 AM;Jeffi Ferdi;Laptop HP 430 Core i5-2430M Sandybridge Normal;Rp2,500;Dijual Murah: Laptop merk hp, kondisi hardware dan software normal, baterai normal 3 jam
12/31/19, 7:30 AM;Jeffi Ferdi;Laptop Acer 4738 Intel P6100 Layar 14 Inch;Rp1,450;Dijual Murah: Laptop acer aspire series, kondisi mesin normal, layar frame, baterai normal 2 jam
12/31/19, 8:18 AM;Jeffi Ferdi;Notebook Asus X200MA Intel Celeron N2840 Normal Mulus;Rp1,750;Dijual Murah: Notebook merk asus bisa untuk desain, kondisi mesin normal belum pernah servis, fisik mulus, baterai normal 3 jam
12/31/19, 9:06 AM;Jeffi Ferdi;Asus X450C Core i3-3217U VGA NVidia 2Gb Normal;Rp2,900;Dijual Murah Laptop game dan desain, kondisi hardware dan software normal, baterai normal 2,5 jam
12/31/19, 8:55 AM;Wortel Wortel;Laptop_sLim_Gaming_Desain_mulus_segel_mesin ori blm pernah servis_all normal siap pke_ LENOVO G40-45;Rp3,350,000;> Processor: AMD A8-6410 Radeon R5 quadcore(2.0ghZ-4cpu)
12/30/19, 11:15 PM;Tomy Lee;Laptop_sLim_Gaming_Desain_mulus_segel_mesin ori blm pernah servis_all normal siap pke_ LENOVO G40-45;Rp3,350,000;"> Processor: AMD A8-6410 Radeon R5 quadcore (2.0ghZ-4cpu) > Ram 4gb ddr3 ( Lancar ) > Hardisk 500gb (100% sentinel ) > VGA AMD RADEON R5 ( 4gb share ~ vRam 512mb ) > Layar 14""inch LED ( sdh Terpasang Pelindung )..."
12/31/19, 8:41 AM;Jeffi Ferdi;Proyektor Epson EB-S9 Normal Lampu Terang;Rp2,100;Dijual Murah: LCD Proyektor merk epson, kondisi sangat normal warna tajam, lampu terang, untuk teks masih jelas lampu teknologi lcd, langsung instan off dan tidak berbintik
12/31/19, 8:24 AM;Jeffi Ferdi;Laptop Toshiba C800 Core i3-3110M Gen3 Normal;Rp2,100;Dijual Murah Laptop merk toshiba satellite, kondisi mesin normal, fisik mulus, baterai, normal 2,5 jam
12/30/19, 11:05 PM;Tomy Lee;Laptop sLim~ram 4gb~super mulus~segel~mesin ori blm pernah servis~all normal siap pakai~Toshiba L40-;Rp2,650,000;"> Ram 4gb ddr3L > Hardisk 500gb ( 100% sentinel power ontime 85hari ) > Layar 14""inch LED ( No spot DLL ) > VGA Intel HD Graphics 2gb ( share ) > Batrey ori normal 2-3-4-5 jam estimasi..."
12/31/19, 9:12 AM;Wortel Wortel;Laptop sLim~ram 4gb~super mulus~segel~mesin ori blm pernah servis~all normal siap pakai~Toshiba L40-;Rp2,650,000;Laptop sLim~ram 4gb~super mulus~segel~mesin ori blm pernah servis~all normal siap pakai~Toshiba L40-A
12/31/19, 8:20 AM;Tio Buki;Camera Sony A 5100;Rp4,600,000;Di Order!!!! Sony A5100 fullset
12/30/19, 4:55 PM;Booz Muda;Laptop dll;FREE;Tak jual 1.notebook merk hp minus btrai 500 nett 2.printer merk hp 300 3.Proyektor infocus minus dmd 400 Lokasi sukorejo ...
12/30/19, 5:45 PM;Joni Depp;;;acer e5-476g prosesor i3 8gen up to 3,4Ghz ram 4gb hdd 1tb vga nvidia mx150...
12/30/19, 5:35 PM;Uwaisy AL Uwaisy;Sarung batik;Rp85,000;Monggo sarung batik cod area malang bisa kirim bisa
12/30/19, 5:23 PM;Daffa Zanuard;Laptop Acer Aspire E5-473G Core I5 5TH Ram 4GB HDD 500GB NVIDIA 920M;Rp4,550,000;Bismillah Ready laptop seken dengan harga murah yang Bagus dan cocok untuk para pelajar/mahasiswa dan untuk karyawan yang pengen punya laptop,untuk desain,game,ketik ketik, mengerjakan tugas,multitasking dan lainya sangat ok.
12/30/19, 6:24 PM;Daffa Zanuard;Laptop HP 14 Notebook PC AMD E1 RAM 2GB HDD 320GB Mulus Like New Murah;Rp1,850,000;Bismillah Ready laptop dangan harga murah yang cocok buat para pelajar/mahasiswa dan Karyawan yang pengen punya laptop,untuk Belajar, mengerjakan tugas,multitasking,Bekerja dan lainya sangat ok.
12/30/19, 4:41 PM;Sam Dimas;;;Ada yang punya batrei laptop hp pavilion g4 kah?
12/30/19, 4:35 PM;Arna Chriadesma;LAPTOP;Rp4,000,000;Asus Vivobook X555BP AMD A9 (7th Gen) Dual VGA Disrate Garansi Jalan - Processors AMD A9-9420 Radeon R5 Grafic, 5 Computer Core 5 (2 CPU) up to 3,6Ghz - Ram laptop 4 GB DDR4 - Harddrive 1 TB - Graphics ATI Radeon R5 - M420 2GB + ATI Radeon R5 512 DDR4 ...
12/30/19, 4:15 PM;Wahidin Islamianto;LAPTOP IMPIAN MURAH ASUS N550JV MULUS BU LENOVO ROG MSI MAC DELL HP ACER RAZER;Rp6,550,000;"Siapa yang gak KENAL sama unit yang satu ini coba. LAPTOP ""ASUS N550JV"" Hadir disini dengan warna SILVER full body berbahan PREMIUM (ALUMUNIUM) KEREN ABIS. UNIT INI Terkenal sebagai laptop dengan SPEAKER yang mempunyai suara yang jernih. Dengan performa yang SUDAH tidak diragukan lagi. TANPA banyak basa basi lagi, SIKATT. SIAPA CEPAT DIA DAPAT!! - KELENGKAPAN - Laptop ASUS N550JV - Charger Ori ASUS..."
12/30/19, 4:13 PM;Wahidin Islamianto;LAPTOP GAMING MURAH ABIS ROG GL552VW BU MULPIS LENOVO ASUS MSI MAC DELL ACER RAZER;Rp8,950,000;"KEMBALI HADIR, dan UNIT yang PALING BANYAK DIBURU. LAPTOP ""ROG GL552VW"" BODY MULUS BANGET dan UNIT sudah di CLEANING dan MENGGUNAKAN THERMAL PASTA GAMING. KEYBOARD dan LOGO menyala berwana merah keren abis. Tanpa banyak basa basi lagi karena UNIT ini sudah terjamin PERFORMANYA keren abis. Langsung ajah TANCAP GAS. SIAPA CEPAT DIA DAPAT!!!"
12/30/19, 4:11 PM;Dewi Clarisa;;;Cari yang serius aja Cari hp minus cocok barang angkut samsung,vivo,oppo,redmi ram 2+4g • Botlop • Matot • Lcd pecah ...
12/30/19, 3:45 PM;Daffa Zanuard;MINI PC TOUCH U INTEL COREi5 RAM 4GB HDD 500GB SSD 120GB Murah & Mulus;Rp2,550,000;Bismillah Ready Mini PC Spek Gahar dengan harga murah yang Bagus dan cocok untuk para pelajar/mahasiswa dan untuk karyawan yang pengen punya laptop,untuk desain,game,ketik ketik, mengerjakan tugas,multitasking dan lainya sangat ok.
12/30/19, 3:42 PM;Jmc Malang;LAPTOP;Rp4,000,000;Asus Vivobook X555BP AMD A9 (7th Gen) Dual VGA Disrate Garansi Jalan
12/30/19, 3:04 PM;Daffa Zanuard;Laptop HP ProBook 4421s Core I3 Ram 2GB HDD 320GB Murah;Rp1,780,000;Bismillah Ready laptop Seken dangan harga murah yang cocok buat para pelajar/mahasiswa dan Karyawan yang pengen punya laptop,untuk Belajar, mengerjakan tugas,multitasking,Bekerja dan lainya sangat ok.
12/30/19, 2:54 PM;Adam Maulana Dzikri;Laptop;Contact Seller;Monggo ditawar sampai sepakat
12/30/19, 2:17 PM;Eko Harianto;Notebook Second MacBook Pro AIR Early 2014;Rp7,750,000;"1. Intel Core i5 1,4 Ghz 2. Memory DDR3 4Gb 3. SSD 250 Gb 4. Intel Iris 5000 Graphics 5. 13.3 ""LED-backlit Display with IPS Technology..."
12/30/19, 2:22 PM;Daffa Zanuard;Laptop Acer TravelMate P246 CORE I7 Gen5 RAM 8GB HDD 1TB NVIDIA 820M Murah dan mulus;Rp5,850,000;Bismillah Ready laptop seken dengan harga murah yang Bagus dan cocok untuk para pelajar/mahasiswa dan untuk karyawan yang pengen punya laptop,untuk desain,game,ketik ketik, mengerjakan tugas,multitasking dan lainya sangat ok.
12/30/19, 10:24 AM;Cioe Pek Tong;Sparepart laptop;Contact Seller;Sparepart laptop...... Hdd toshiba 320gb sata sentinel 22% (50rb) Hdd wd 40gb ata sentinel 83% (30rb) Ram ddr2 2gb pc6400 (50rb) Ram ddr2 1gb pc5300 (25rb)...
12/30/19, 11:37 AM;Bhayex Uooleeph;Acer Aspire V5-471;Rp2,200,000;"Acer Aspire V5-431 Core i3-2365M @1.40GHz (4CPU) RAM 2GB DDR3 HDD 500GB (100%) Intel HD LED 14""INC. ..."
12/30/19, 10:35 AM;Arsenic Rutherfordium;LAPTOP MULUS;Rp1,900;RELION
12/30/19, 12:48 PM;Inank;LAPTOP BYON RAM 2GB;Rp1,000,000;JUAL LAPTOP BYON RAM 2GB KUAT EDIT EDIT PHOTO VIDEO MUSIK PAKAIAN APIK Rp. 1000.000 (NEGO)
12/30/19, 1:54 PM;Eko Harianto;Notebook-Second MacBook Pro Retina Mid 2014;Rp10,350,000;"1. Intel Core i5 2,4 Ghz 2. Memory DDR3 8Gb 3. Storage SSD 120Gb 4. Intel Iris 1536 Mb 5. 13,3"" LED Backlit Display with IPS Technology..."
12/30/19, 11:26 AM;Leonardo Dicapii;"LAPTOP BRANDED ""SAMSUNG"" GAEEEESSSS!!";Rp2,050,000;"Kamu kuliah pake laptop ""ecek2""??? GA malu sama doi gt??"
12/30/19, 1:26 PM;Shalsha Abhiel Hernanda Putri;Laptop;Rp3,500,000;DIJUAL Laptop Notebook ASUS X441MA-GA012T
12/30/19, 11:01 AM;Herman Efendi;Jual Laptop Gaming Dell Core i3 Ram 4 GB VGA Nvidia;Rp2,000,000;Jual Laptop Dell E6410 Intel Core i3 M380 2,5 Ghz Ram 4 GB Hardisk 320 GB VGA 2GB, 512MB Dedicated Nvidia...
12/30/19, 9:47 AM;ERWIN AREMA;;;"Dijual Oppo F5 Ram 4/32 Layar 6.2"" full view anti lemot..."
12/30/19, 1:12 PM;Mihawlk Nujet;Laptop tohsiba r30 c;Rp4,999,000;Spesifikasi
12/30/19, 2:00 PM;Fiki Ahmadi;jual laptop desain dell latitude e5450 corei5 ram 8gb mulus;Rp4,600,000;Bismillah Jual Laptop dell latitude e5450
12/30/19, 10:38 AM;Puttra;seg;Contact Seller;menowo onk seg minat vlek 14 mio. Sak ban e jobo jero gari masang cuman minus bundas cat e beks cukitan. Karo vlek e ori vario tecno 125 mnus seg blakang pecah seg depan aman. Minat wa mawon. 082233083250
12/30/19, 2:02 PM;Zunzum Comp;Macbook Pro Retina 15 MJLU2 MID 2015 Core i7 Ram 16 GB SSD 1 TB Ati Radeon 2 GB Mulus Fullset;Rp24,500,000;Macbook Pro Retina 15 MJLU2 MID 2015 Core i7 Ram 16 GB SSD 1 TB Ati Radeon 2 GB Mulus Fullset
12/30/19, 12:58 PM;Arna Chriadesma;LAPTOP;Rp2,300,000;Acer Aspire A750 Sandybridge Mulus Istimewa
12/30/19, 12:50 PM;Jmc Malang;LAPTOP;Rp2,300,000;Acer Aspire A750 Sandybridge Mulus Istimewa
12/30/19, 10:51 AM;Jemmy Broker;Proyektor DELL 1220 Like New;Rp3,000,000;Monggo yang paham proyektor Dell 1220 Komplit Box Ada, 2700 Lumens Spesifikasi detail bisa cari google. Bekas pemakaian buat nobar beberapa kali di warung, sekarang warungnya udah tutup.
12/30/19, 10:07 AM;Jmc Malang;LAPTOP;Rp6,500,000;Gaming Like New Asus X507UBR Vivobook i5 (8th gen) Coffelake
12/30/19, 1:28 PM;Daffa Zanuard;Laptop Acer Aspire E1-431 RAM 2GB HDD 320GB Mulus Murah;Rp2,150,000;Bismillah Ready laptop Seken dangan harga murah yang cocok buat para pelajar/mahasiswa dan Karyawan yang pengen punya laptop,untuk Belajar, mengerjakan tugas,multitasking,Bekerja dan lainya sangat ok.
12/30/19, 1:58 PM;Zunzum Comp;Macbook Pro 15 MD103 MID 2012 Core i7 Ram 8 GB HDD 750 GB Nvidia GT 650M Mulus;Rp9,600,000;Macbook Pro 15 MD103 MID 2012 Core i7 Ram 8 GB HDD 750 GB Nvidia GT 650M Mulus
12/30/19, 1:55 PM;Daffa Zanuard;Laptop Asus X441N Celeron RAM 4GB HDD 500GB MULUS LIKE NEW BLUE;Rp2,750,000;Bismillah Ready laptop Seken dangan harga murah yang cocok buat para pelajar/mahasiswa dan Karyawan yang pengen punya laptop,untuk Belajar, mengerjakan tugas,multitasking,Bekerja dan lainya sangat ok.
12/30/19, 12:58 PM;Daffa Zanuard;Laptop Gaming Lenovo Legion Y520 Core i7 Gen7 Ram 8GB HDD 1TB Promo;Rp8,650,000;Bismillah Ready laptop seken dengan harga murah yang Bagus dan cocok untuk para pelajar/mahasiswa dan untuk karyawan yang pengen punya laptop,untuk desain,game,ketik ketik, mengerjakan tugas,multitasking dan lainya sangat ok.
12/30/19, 10:37 AM;Mbahe;Mouse pad Gaming;Rp75,000;Lokasi : Mall Dinoyo City Lt2 Toko : MBAHE IT SHOP WA : 089697075551 . ....
12/30/19, 7:48 PM;Rizkha Junian Prasiwi;;;Nyuwun sewu Lur.. Nyabar cas Laptop yang second untuk Accer E5421. Urgent bgt, Tolong yg punya barange comment.. Wa ku lur di 085707071732
12/31/19, 9:46 AM;Jmc Malang;LAPTOP Asus Slim X200MA Haswell (4th Gen) Istemewa;Rp2,000,000;Asus Slim X200MA Haswell (4th Gen) Istemewa
12/30/19, 5:19 PM;JualbeliNotebook SegalaKondisi Malang;Laptop : Lenovo G40-45 Harga 2.400.000;Rp2,400,000;Laptop : Lenovo G40-45 Harga 2.400.000
12/30/19, 3:49 PM;JualbeliNotebook SegalaKondisi Malang;Laptop : Asus TP201SA Harga 2.500.000;Rp2,500,000;Laptop : Asus TP201SA Harga 2.500.000
12/30/19, 1:12 PM;Fita Raizel;NOTEBOOK LENOVO TURUN HARGA!;Rp1,800,000;Lenovo s20-30 : - Intel celeron - ram 2 GB - HDD 160 GB - semua normal...
12/30/19, 11:37 AM;Bhayex Uooleeph;Acer Aspire V5-471;Rp2,200,000;"Acer Aspire V5-431 Core i3-2365M @1.40GHz (4CPU) RAM 2GB DDR3 HDD 500GB (100%) Intel HD LED 14""INC. ..."
12/30/19, 2:24 PM;Fita Raizel;PENAWARAN HANYA 1 JAM , ANDA HEMAT 500RB;Rp2,900,000;ASUS A43S : - i3 - ram 2 - HDD 500 - VGA NVIDIA GVORCE...
12/30/19, 2:24 PM;Fiki Ahmadi;jual laptop desain dell latitude e5450 corei5 ram 8gb mulus;Rp4,600,000;Bismillah Jual Laptop dell latitude e5450
12/30/19, 1:55 PM;JualbeliNotebook SegalaKondisi Malang;Laptop : Asus X450CC Harga 3.200.000;Rp3,200,000;Laptop : Asus X450CC Harga 3.200.000
12/30/19, 1:37 PM;JualbeliNotebook SegalaKondisi Malang;Laptop : Asus X441NA Harga 2.600.000;Rp2,600,000;Laptop : Asus X441NA Harga 2.600.000
12/30/19, 12:31 PM;Jmc Malang;LAPTOP;Rp2,300,000;Acer Aspire A750 Sandybridge Mulus Istimewa
12/30/19, 3:23 PM;Jmc Malang;LAPTOP;Rp4,000,000;Asus Vivobook X555BP AMD A9 (7th Gen) Dual VGA Disrate Garansi Jalan
